track_id,lyrics
0021852,"Siéntate a la mesa
Siéntete en tu casa
Coge lo que gustes
Me sobran tus migajas
Rompe la vajilla
Mánchame la alfombra
Disfruta de la estancia
Que invita la casa.
Pon en marcha el exprimidor
Saca de la muerte un buena tajada
Pon toda la carne en el asador
Y que empiece el banquete.
Pasa, adelante
Entra en mi morada
Llena tus alforjas
Mutila mi despensa
¿te gustan? Son mis hijas
diviértete con ellas
y no te preocupes
que yo pago la cuenta.
Pon en marcha el exprimidor
Que corra hasta la última gota de sangre
Saca todo el jugo a la situación
Y que siga el funeral.
GOLPE A GOLPE, PASO A PASO
CONSTRUIMOS EL FRACASO
MANO A MANO, EN LA GARGANTA
SE CONSIGUE LA ABUNDANCIA (Bis)
Pocos elegidos para la gloria
Muchos atrapados entre la escoria
Oscuros personajes del gran invento
Finales distintos del mismo cuento.
Pon en marcha el exprimidor..."
1187356,"Los...cholerny szlag!
Na mnie padło, a nie wierzyłem, że zło... Otacza nas i osacza w cieniu wieczornych lamp.
Zło...przetacza tak międzygalaktyczne tragedie na - w skali mikro - ludzkie nieszczęścia.
Byłaś tutaj, na chwilę znikomą, gdyby tak...
Chcieć się zastanowić ile wieczność trwa.
Twój kasztanowy włos dobroci na tapczanie spoczął, ja...
Nie wierzyłem, że koniec Twoja dobroć ma.
Odszczekałem w co wierzyłem i Ciebie też...
Odszczekam, gdy...przyjdzie czas."
0002261,"You don’t believe X4
What I know, for you
But I can’t live X4
Without, you
Give me a place
In your past
Search for my face
With your rat
You are so free X4
My baby
I want to be X4
Afraid of me
Take away your stare
Far from he
Go to anywhere
With my fury"
0572382,"dass man
so sein Gesicht verlieren
so ein verstörendes Bild abgeben
so den Verkehr aufhalten
so blödes Zeug lawern
dass man
so sein kann
Handgelenksdrehung und altenglischer Kontratanz
die gemeine Stubenfliege, sie ist so gemein
wie kann nur eine Stubenfliege so gemein sein?
musca domestica heisst sie auf Latein
ich nenn sie nur Arschloch-Fliege, das ist zwar nicht fein
doch in meiner Stube fliegen, dazu lud ich sie nie ein
die gemeine Stubenfliege, sie ist so gemein"
0041947,"Que nos odien por reírnos en el funeral
de la trama que crearon y nos dan...
por decirles simplemente que se busquen otra gente
que tolere su manía de asfixiar
Que nos odien por decirnos siempre la verdad
porque sus tontos supuestos no nos van,
porque nunca estamos quietos,
ignoramos sus decretos
siempre alertas a vivir sin descansar
si las madres nos separan de sus hijos
y los graves nos eluden en su andar
ya verán que en las subastas pagarán por nuestras cartas
les importa conocernos al final
Que nos odien por creer en un mundo real
donde cierto es lo cierto a su pesar
donde el bien y la justicia no se compran ni trafican
aunque insistan en querernos engañar
si las madres nos separan de sus hijos
y los graves nos eluden en su andar
ya verán que en las subastas pagarán por nuestras cartas
les importa conocernos al final
les importa dominarnos al final
que nos odien, porque muertos nada más"
1054347,"Le fauteuil à bascule
Les jambes allongées
Croisées sur l’horizon
Un verre de sangria
Posé sur la mer au loin
Sous les croissants chauds
Une table en fer blanc
Pas le moindre souci
Encore une fois tout va bien
Et maintenant qu’est-ce qu’on fait ?
Tout est là : le bonheur à nos pieds
Tous nos rêves sont engloutis
Par un paisible ennui
Comme par hasard
Il fait beau sur la terrasse
Les enfants si polis
Gentils jouent calmement
Je sens ralentir
Le merveilleux temps qui passe
Le décor de nos vies
N’est qu’un enchantement
Et maintenant qu’est-ce qu’on fait ?
Tout est là : le bonheur à nos pieds
Tous nos rêves sont engloutis
Par un paisible ennui
Le tour du Monde
M’a gavé des voyages
Les cigares, les pinards
Ont tous la même odeur
J’ai tout fait, j’ai tout vu
Mais je n’ai pas encore l’âge
Du fauteuil à bascule
La soupe à dix-huit heures
Et maintenant qu’est-ce qu’on fait ?
Tout est là : le bonheur à nos pieds
Tous nos rêves sont engloutis
Par un paisible ennui"
0172016,"onay Ft Daniel Gidlund
Song: Hold you tight
Album: The Darker The Sky Is The Brighter The Stars Shine
Verse:1
So fresh so clean
So blessed that means
J and nobody else but me
Who can move you the way I do
And I’m upon it, right away if I say I do
No this and that no claptrap at all
If someone has a problem I clap back em all
Smooth and gentle it’s the way I handle
Bet ya felt the difference, when I came thru
What’s your name boo?
Took your hand, whispered in ya ear
“You sweet as an angel”
I remember you gazing seriously
Thanks to a jerk walking up to you previous me
But once I had you loosen up
I introduced myself with a none seducing touch
Proved myself to be the trusted type
Never thought I a club night would show me what real love is like
It’s Crazy…
Chorus
Hold you tight, never will I let you go, no matter what you might do
Always be by your side, there’s nothing you and I, can’t get thru
I’m a hold you up, whenever u you have a problem I’m a hold you up
When you dont   deserve it, and aint really worht it
I ma still give you all of my love
Verse 2:
Somewhere round 96
I’m at this party introduced to this dude named Mr.Smith
I’m like wow that song is nice (who do you love?)
Didn’t understand a word but that’s quite alright
I Moved my lips, like I really did knew the lyrics
Looked so stupid like some kind of remix
Copped that album right away
Started to study write my own rhymes, night and days
Going thru my mind, what I would like to say
And finally I, was able to bring out, everything about me
Got my own style and started to represent it proudly
Sometimes I go back to old notepads
Just to remind myself, about the times when I was so whack
But I kept going, my vision was clear
Like it or not, I aint going nowhere
Verse 3:
I’ll probably never make million bucks
Have enough cash to appeal some love
Never drive a car that’s fast enough
Or Be VIP for the night up in the clubs
But if you ask me, I got pretty enuff
I might not be wealthy but I’m healthy and got some love
So in other words I’m thankful to God
For everything I have and everything I have not."
0863570,Fifth generation computer will get artificial intelligence
0768512,"gryzą się drzewa na wietrze
uderzają gałęziami
w zatopione wodą niebo
nad naszymi głowami
tańczą białe demony
wokół czerni nocy
przeszywają krople światłem
odbierając mi resztki mocy
a ja słucham burzy (8x)
nie ma tu was, nie ma tu nas (4x)
a ja słucham burz (8x)"
1134327,"QUI DOVE STO IO
Testo di Andrea Caporossi
Musica di Andrea Caporossi e Marco Zappone
Io sono qui dove sono già stato
in cerca di un minimo di eternità
figlio minore compreso ma usato
diviso per vite vissute a metà
qui, dove sto io, dentro la festa per nascondermi
è qui dove sto io, qui dove sto io
ho tante piccole cose da fare
e poco tempo per restare
fretta e smania ancora da gestire
ansia e rabbia ormai da smaltire
qui dove sto io, ci sono i santi a cui rivolgersi
è qui dove sto io, qui dove sto io..
qui dove sto io, è qui dove sto io
principe diseredato (principio di disperazione)
modello di imperfezione (davanti alla televisione)
dove sto io, non è solo dove sto io
invalidità inapparente (geneticamente scolpita)
complessità caratteriale (portata per tutta la vita)
dove sto io, non è dove sto solo io
mani da donna e lo stesso candore
buoni principi si ma troppe parole
e l'autostima persa sotto l'altare
per una moglie che se ne và
qui dove sto io, poveri cristi tra cui confondersi
è qui dove sto io, qui dove sto io
gonne di madri dove inciampare
pochi interessi da coltivare
troppe emozioni per non venire
branchi di anime senza pietà
qui dove sto io, spazi voluti a riempire i miei vuoti
è qui dove sto io, qui dove sto io
qui dove sto io, è qui dove sto io
principe diseredato (principio di disperazione)
modello di imperfezione (davanti alla televisione)
dove sto io, non è solo dove sto io (dove sto io)
invalidità inapparenti (geneticamente scolpite)
complessità caratteriali (portate per tutte le vite)
dove sto io, non è dove sto solo io (dove sto io)"
0016170,"Reprendre le train en marche,
En évitant de s’écraser,
Notre amour est dans la vase,
Le premier qui plonge à gagner…
Laisser le temps au temps,
De ces relations destructrices,
Laisser le temps aux débutants,
Mais bon dieu que fait la police…
À quoi bon ?
Avoir vraiment les chocottes,
De se faire larguer en public,
Et faire sans arrêt des reproches,
À ces histoires de république…
Avoir conscience de la mort,
Mais d’abord qu’est ce que c’est la mort ?
Quand tu parles de résurrection,
Tout le monde te prend pour un con…
À quoi bon ?
Moi je veux emporter la femme
De ma vie et tous mes enfants
Dans l’espace où tout est vierge
Où l’amour se fait en flottant.
Je ne peux vivre à tes cotés
Toi qui broies du noir 24h
Sur 24, y’en a pas deux
Qui essaient de vraiment s’y plaire
À quoi bon ?"
1135473,"no words, question, word for review, question, check your answers"
0698561,"That bad mistake
Keeps me awake
Anything's cool
We have come to an end
And troubles everyday
Back to these
Days you used to be
So well and sane
Now when I ring your bell
You want to know my name
Darling, there are so many words to say
But no one's there, you've just run away
Valentine, you're stepping out of time
You came across as a devil
That bad mistake
Drives me away
I'm wrong again
Why do I always date schizophrenic girlfriends?
But that's the deal
Exactly what I feared
I always make such bad mistakes
Darling, there are so many words to say
But no one’s there, you just go away
Valentine, you're stepping out of time
You came across as a devil
You can't let me be so lonely, ‘cause I’m so in love with you
You can't let me be so lonely, ‘cause I’m so in love with you
You can't let me be so lonely ...
Well you can’t let me be so lonely ...
You can't let me be so lonely, ‘cause I’m so in love with you !"
0159203,"Into the darkness of a treacherous night
Wielding a fire that provides us no light
Blasphemic mayhem, we’re the force of discontent
The worst abscess this world has ever beared
A cleansing storm rages over the land
Our hearts engulfed by fear
Silhouettes against a blackened sky
Violent and unforgiving, the seed of panic grows
The screams in the distance sound so familiar
They’re telling a story of something that lies deep inside
Into the darkness …
With all our failures lined up in a row
The hideous snake of disillusion casts its spell
Our lives have been torn
Long before we were born
Into the darkness …
We will have to step aside
When nature claims its toll
We will have to step aside
When the storm is near
Into the darkness …
When the storm is near
Come on and run
When the storm is near
Come on and die"
0006609,"I don’t feel right, tonight
I feel like I would like I would like to fight
But no issue is at my sight
And nothing appears to be my light
Humans are taking more place each day
Does Nature really want to play?
I think one day, we’ll have to pay
And now it may be too late
Can we go deeper?
Is it possible to get under?
Can we go deeper?
Is it possible to get under?
If I could do something right now,
If I could talk to them and convince somehow
That profit is an injury
Even if it’s not so easy
We are destroying all the races
It would be like a punch in our faces
There will be no more resource on earth
And no more variety to elevate ourselves"
